"","x1","x2","y"
"95",-0.715283835384923,1.10788355337954,0
"96",0.434501300041933,-0.0645453020343493,0
"97",2.34373059384871,0.910978473698671,0
"98",2.26271414773515,0.693601574465302,0
"99",0.953833479222072,0.326034293748312,0
"100",1.29716731040884,-1.11354116966821,0
"101",1.87089974543364,0.654564442707802,1
"102",3.63786302321267,1.03916744301821,1
"103",3.52926419905865,0.959990564224813,1
"104",-0.200683161327995,2.28158504642389,1
"105",1.076956974221,-0.33073523181521,1
"106",-0.400761722632133,0.585843887630828,1
"107",-0.368775793367341,1.03892269964225,1
"108",1.61321270985589,1.86008095139575,1
"109",1.30120242484016,0.725799602996122,1
"110",1.2387699950931,1.05223570757608,1
"111",1.48600480079805,1.71485966294724,1
"112",1.0987347725525,0.961948008745506,1
"113",0.692220033315418,2.25526750659976,1
"114",1.07975723459102,0.742267952764373,1
"115",-2.07331873256845,1.73542377404819,1
"116",-2.01757073840463,2.72037677547038,1
"117",1.35110359076861,0.649705578204157,1
"118",0.528698093389528,1.64757557421449,1
"119",1.74174210369383,1.35738162273288,1
"120",0.752532941165452,0.809050152412359,1
"121",-0.152822408525212,2.43311574764261,1
"122",-1.26486081729638,1.38406880527554,1
"123",1.33441098826068,-0.294440956881658,1
"124",1.22405416150848,0.470747125041015,1
"125",-1.46469085302427,2.47392216898524,1
"126",1.6238017649024,0.240936939512259,1
"127",-2.16920147300377,2.07590439839991,1
"128",0.488746502359098,2.14204168145365,1
"129",-1.13653907395006,2.05268620272166,1
"130",-2.30386276218758,2.20748893489512,1
"131",-0.0195930154288912,1.80529937986755,1
"132",-1.52910557185581,2.66452831141348,1
"133",-0.0712951704301976,1.4605434328908,1
"134",0.880230865039955,1.2428694282414,1
"135",0.0139731303152646,1.28318594262722,1
"136",0.433582885369537,1.26136548140592,1
"137",1.26931690867713,1.63306257811317,1
"138",1.43213601005172,0.306475076531123,1
"139",-0.167523861886515,2.77519247137727,1
"140",-0.0719743675598146,1.42791281876785,1
"141",-0.311647981509112,2.04109851605348,1
"142",2.22871637888225,0.936223311556537,1
"143",-1.77692608736783,2.10880486216733,1
"144",1.04745758553637,1.03999618693129,1
"145",-0.804293855423945,1.13566844899405,1
"146",1.05834856493346,1.48982960255369,1
"147",0.0611455370687327,0.801422708371518,1
"148",0.125021392701127,1.16559385076006,1
"149",-2.47741761671502,1.0265062045008,1
"150",1.44244255365987,1.54547669252516,1
"151",1.02846428884632,1.55098557929079,1
"152",-0.582356684223207,1.71888539756011,1
"153",-1.9607797127875,2.00227424203911,1
"154",2.88794702771894,0.020693004335723,1
"155",1.39135168221197,0.813721722780606,1
"156",-1.79628661014344,0.771731485919981,1
"157",3.16697155071072,0.55694662672189,1
"158",-0.487292651159259,0.979110495305305,1
"159",0.508118067264453,1.75723198966779,1
"160",1.59132482164698,0.215211633953048,1
"161",1.38577156358142,1.20122170362584,1
"162",0.566817310803233,-0.166103051039374,1
"163",-0.370309590011696,2.85580496691932,1
"164",1.92657181412423,0.150864352557061,1
"165",-0.570429501077657,1.09031403149729,1
"166",3.50312646021954,1.22398185226167,1
"167",1.51082768863194,2.47786528551524,1
"168",-0.369493347746614,1.38460018004216,1
"169",1.52231037465698,0.186156136973119,1
"170",0.0561844307259671,2.51925808904316,1
"171",0.571872338312731,1.57794217780165,1
"172",0.00524468345681903,2.1256072345815,1
"173",1.12664480573768,0.665912397018238,1
"174",1.94542944021095,0.481080498657263,1
"175",1.24443844204478,0.852322687261908,1
"176",-0.414441664211234,1.05814717828908,1
"177",-0.257136279510111,1.08518390856327,1
"178",1.28742184711096,0.272584762113696,1
"179",1.43627807716723,1.17477128112,1
"180",-1.2564417094219,2.18154976651804,1
"181",1.27028960164373,1.70413981030143,1
"182",0.258880757665794,1.17005527010082,1
"183",1.51829395529859,0.361734172419092,1
"184",0.840697450910044,1.56547502105989,1
"185",-0.26475667573582,1.49183242551969,1
"186",-0.668445480064861,1.10391444126478,1
"187",1.4862477060446,0.918180475417058,1
"188",0.259433565594535,1.25035792511233,1
"189",3.56061298323197,1.39898884160211,1
"190",-1.16276307047003,1.25097078896795,1
"191",-1.02178412761731,2.42191651143029,1
"192",-1.16925860532647,0.812967618699492,1
"193",0.205456120981268,2.6885575509133,1
"194",-2.52081967659598,2.01503324856327,1
"195",0.455341778904945,0.404037972042798,1
"196",0.256750221608269,2.2936045750252,1
"197",1.92517338412866,0.165052638770684,1
"198",1.30194103452953,0.992199615521941,1
"199",0.00813055595002349,2.24226390976924,1
"200",-0.196246334087403,0.551403559297871,1
